ano,mes,sigla_uf,ddd,tecnologia,sinal,acessos
2009,3,MG,38,GSM,2G,1316963
2009,3,MG,38,TDMA,2G,83833
2009,3,MG,38,WCDMA,3G,231
2009,3,MS,67,AMPS,1G,4
2009,3,MS,67,CDMA IS 95,2G,246749
2009,3,MS,67,CDMA2000,2G,4170
2009,3,MS,67,Dados > 256kbps,3G,22778
2009,3,MS,67,Dados até 256kbps,2G,56934
2009,3,MS,67,GSM,2G,1940514
2009,3,MS,67,TDMA,2G,506
2009,3,MS,67,WCDMA,3G,24731
2009,3,MT,65,CDMA IS 95,2G,151058
2009,3,MT,65,CDMA2000,2G,2908
2009,3,MT,65,Dados > 256kbps,3G,18460
2009,3,MT,65,Dados até 256kbps,2G,6834
2009,3,MT,65,GSM,2G,1289121
2009,3,MT,65,WCDMA,3G,19413
2009,3,MT,66,CDMA IS 95,2G,135732
2009,3,MT,66,CDMA2000,2G,2122
2009,3,MT,66,Dados > 256kbps,3G,7033
2009,3,MT,66,Dados até 256kbps,2G,2472
2009,3,MT,66,GSM,2G,913893
2009,3,MT,66,WCDMA,3G,8957
2009,3,PA,91,CDMA IS 95,2G,127910
2009,3,PA,91,CDMA2000,2G,1439
2009,3,PA,91,Dados > 256kbps,3G,19274
2009,3,PA,91,Dados até 256kbps,2G,18523
2009,3,PA,91,GSM,2G,2768137
2009,3,PA,91,WCDMA,3G,13405
2009,3,PA,93,CDMA IS 95,2G,37002
2009,3,PA,93,CDMA2000,2G,476
2009,3,PA,93,Dados > 256kbps,3G,1061
2009,3,PA,93,Dados até 256kbps,2G,667
2009,3,PA,93,GSM,2G,358685
2009,3,PA,93,WCDMA,3G,2346
2009,3,PA,94,CDMA IS 95,2G,60268
2009,3,PA,94,CDMA2000,2G,708
2009,3,PA,94,Dados > 256kbps,3G,5367
2009,3,PA,94,Dados até 256kbps,2G,2455
2009,3,PA,94,GSM,2G,704219
2009,3,PA,94,WCDMA,3G,5286
2009,3,PB,83,AMPS,1G,72
2009,3,PB,83,Dados > 256kbps,3G,13551
2009,3,PB,83,Dados até 256kbps,2G,13573
2009,3,PB,83,GSM,2G,2211989
2009,3,PB,83,TDMA,2G,33877
2009,3,PB,83,WCDMA,3G,5309
2009,3,PE,81,AMPS,1G,105
2009,3,PE,81,Dados > 256kbps,3G,54466
2009,3,PE,81,Dados até 256kbps,2G,79432
2009,3,PE,81,GSM,2G,5539825
2009,3,PE,81,TDMA,2G,66771
2009,3,PE,81,WCDMA,3G,19406
2009,3,PE,87,AMPS,1G,26
2009,3,PE,87,Dados > 256kbps,3G,2607
2009,3,PE,87,Dados até 256kbps,2G,1862
2009,3,PE,87,GSM,2G,1035650
2009,3,PE,87,TDMA,2G,15145
2009,3,PE,87,WCDMA,3G,433
2009,3,PI,86,AMPS,1G,67
2009,3,PI,86,Dados > 256kbps,3G,9137
2009,3,PI,86,Dados até 256kbps,2G,5632
2009,3,PI,86,GSM,2G,1228436
2009,3,PI,86,TDMA,2G,11690
2009,3,PI,86,WCDMA,3G,2277
2009,3,PI,89,AMPS,1G,25
2009,3,PI,89,Dados > 256kbps,3G,1166
2009,3,PI,89,Dados até 256kbps,2G,705
2009,3,PI,89,GSM,2G,242131
2009,3,PI,89,TDMA,2G,3388
2009,3,PI,89,WCDMA,3G,136
2009,3,PR,41,AMPS,1G,1602
2009,3,PR,41,CDMA IS 95,2G,229262
2009,3,PR,41,CDMA2000,2G,6042
2009,3,PR,41,Dados > 256kbps,3G,48996
2009,3,PR,41,Dados até 256kbps,2G,77743
2009,3,PR,41,GSM,2G,2860713
2009,3,PR,41,TDMA,2G,13988
2009,3,PR,41,WCDMA,3G,41155
2009,3,PR,42,AMPS,1G,336
2009,3,PR,42,CDMA IS 95,2G,70371
2009,3,PR,42,CDMA2000,2G,656
2009,3,PR,42,Dados > 256kbps,3G,7421
2009,3,PR,42,Dados até 256kbps,2G,1946
2009,3,PR,42,GSM,2G,923627
2009,3,PR,42,TDMA,2G,8911
2009,3,PR,42,WCDMA,3G,4832
2009,3,PR,43,AMPS,1G,661
2009,3,PR,43,CDMA IS 95,2G,112685
2009,3,PR,43,CDMA2000,2G,2071
2009,3,PR,43,Dados > 256kbps,3G,8317
2009,3,PR,43,Dados até 256kbps,2G,54272
2009,3,PR,43,GSM,2G,1299612
2009,3,PR,43,TDMA,2G,9201
2009,3,PR,43,WCDMA,3G,9285
2009,3,PR,44,AMPS,1G,1247
2009,3,PR,44,CDMA IS 95,2G,83713
2009,3,PR,44,CDMA2000,2G,1387
2009,3,PR,44,Dados > 256kbps,3G,5772
2009,3,PR,44,Dados até 256kbps,2G,3690
2009,3,PR,44,GSM,2G,1346434
2009,3,PR,44,TDMA,2G,9710
2009,3,PR,44,WCDMA,3G,5690
2009,3,PR,45,AMPS,1G,797
2009,3,PR,45,CDMA IS 95,2G,73869
2009,3,PR,45,CDMA2000,2G,1099
2009,3,PR,45,Dados > 256kbps,3G,5898
2009,3,PR,45,Dados até 256kbps,2G,2615
2009,3,PR,45,GSM,2G,815923
2009,3,PR,45,TDMA,2G,5524
2009,3,PR,45,WCDMA,3G,5014
2009,3,PR,46,AMPS,1G,266
2009,3,PR,46,CDMA IS 95,2G,39364
2009,3,PR,46,CDMA2000,2G,368
2009,3,PR,46,Dados > 256kbps,3G,1342
2009,3,PR,46,Dados até 256kbps,2G,716
2009,3,PR,46,GSM,2G,311892
2009,3,PR,46,TDMA,2G,4164
2009,3,PR,46,WCDMA,3G,1282
2009,3,RJ,21,CDMA IS 95,2G,1019210
2009,3,RJ,21,CDMA2000,2G,32513
2009,3,RJ,21,Dados > 256kbps,3G,175335
2009,3,RJ,21,Dados até 256kbps,2G,88965
2009,3,RJ,21,GSM,2G,10682679
2009,3,RJ,21,WCDMA,3G,119001
2009,3,RJ,22,CDMA IS 95,2G,352616
2009,3,RJ,22,CDMA2000,2G,7508
2009,3,RJ,22,Dados > 256kbps,3G,19772
2009,3,RJ,22,Dados até 256kbps,2G,5608
2009,3,RJ,22,GSM,2G,1560215
2009,3,RJ,22,WCDMA,3G,15839
2009,3,RJ,24,CDMA IS 95,2G,172428
2009,3,RJ,24,CDMA2000,2G,2475
2009,3,RJ,24,Dados > 256kbps,3G,11800
2009,3,RJ,24,Dados até 256kbps,2G,4637
2009,3,RJ,24,GSM,2G,1193683
2009,3,RJ,24,WCDMA,3G,7698
2009,3,RN,84,AMPS,1G,28
2009,3,RN,84,Dados > 256kbps,3G,17701
2009,3,RN,84,Dados até 256kbps,2G,12732
2009,3,RN,84,GSM,2G,2263299
2009,3,RN,84,TDMA,2G,24880
2009,3,RN,84,WCDMA,3G,5126
2009,3,RO,69,CDMA IS 95,2G,86255
2009,3,RO,69,CDMA2000,2G,812
2009,3,RO,69,Dados > 256kbps,3G,12487
2009,3,RO,69,Dados até 256kbps,2G,3277
2009,3,RO,69,GSM,2G,1063179
2009,3,RO,69,WCDMA,3G,11978
2009,3,RR,95,CDMA IS 95,2G,22629
2009,3,RR,95,CDMA2000,2G,344
2009,3,RR,95,Dados > 256kbps,3G,3505
2009,3,RR,95,Dados até 256kbps,2G,896
2009,3,RR,95,GSM,2G,232992
2009,3,RR,95,WCDMA,3G,2544
2009,3,RS,51,CDMA IS 95,2G,623428
2009,3,RS,51,CDMA2000,2G,11036
2009,3,RS,51,Dados > 256kbps,3G,118643
2009,3,RS,51,Dados até 256kbps,2G,50850
2009,3,RS,51,GSM,2G,4534486
2009,3,RS,51,TDMA,2G,28427
2009,3,RS,51,WCDMA,3G,93975
2009,3,RS,53,AMPS,1G,46
2009,3,RS,53,CDMA IS 95,2G,50319
2009,3,RS,53,CDMA2000,2G,476
2009,3,RS,53,Dados > 256kbps,3G,11975
2009,3,RS,53,Dados até 256kbps,2G,2933
2009,3,RS,53,GSM,2G,843156
2009,3,RS,53,TDMA,2G,10408
2009,3,RS,53,WCDMA,3G,9337
2009,3,RS,54,CDMA IS 95,2G,207515
2009,3,RS,54,CDMA2000,2G,4276
2009,3,RS,54,Dados > 256kbps,3G,27128
2009,3,RS,54,Dados até 256kbps,2G,15757
2009,3,RS,54,GSM,2G,1404320
2009,3,RS,54,TDMA,2G,26212
2009,3,RS,54,WCDMA,3G,15825
2009,3,RS,55,CDMA IS 95,2G,242555
2009,3,RS,55,CDMA2000,2G,2754
2009,3,RS,55,Dados > 256kbps,3G,12477
2009,3,RS,55,Dados até 256kbps,2G,3182
2009,3,RS,55,GSM,2G,1463156
2009,3,RS,55,TDMA,2G,7192
2009,3,RS,55,WCDMA,3G,17775
2009,3,SC,47,AMPS,1G,443
2009,3,SC,47,CDMA IS 95,2G,195185
2009,3,SC,47,CDMA2000,2G,2941
2009,3,SC,47,Dados > 256kbps,3G,23870
2009,3,SC,47,Dados até 256kbps,2G,9285
2009,3,SC,47,GSM,2G,2029438
2009,3,SC,47,TDMA,2G,9839
2009,3,SC,47,WCDMA,3G,22783
2009,3,SC,48,AMPS,1G,127
2009,3,SC,48,CDMA IS 95,2G,109912
2009,3,SC,48,CDMA2000,2G,2010
2009,3,SC,48,Dados > 256kbps,3G,22802
2009,3,SC,48,Dados até 256kbps,2G,13160
2009,3,SC,48,GSM,2G,1607614
2009,3,SC,48,TDMA,2G,9022
2009,3,SC,48,WCDMA,3G,18296
2009,3,SC,49,AMPS,1G,247
2009,3,SC,49,CDMA IS 95,2G,109003
2009,3,SC,49,CDMA2000,2G,922
2009,3,SC,49,Dados > 256kbps,3G,6147
2009,3,SC,49,Dados até 256kbps,2G,4259
2009,3,SC,49,GSM,2G,959611
2009,3,SC,49,TDMA,2G,7556
2009,3,SC,49,WCDMA,3G,6215
2009,3,SE,79,CDMA IS 95,2G,206249
2009,3,SE,79,CDMA2000,2G,2861
2009,3,SE,79,Dados > 256kbps,3G,12337
2009,3,SE,79,Dados até 256kbps,2G,4860
2009,3,SE,79,GSM,2G,1321921
2009,3,SE,79,TDMA,2G,1144
2009,3,SE,79,WCDMA,3G,11258
2009,3,SP,11,CDMA IS 95,2G,2485133
2009,3,SP,11,CDMA2000,2G,90258
2009,3,SP,11,Dados > 256kbps,3G,299688
2009,3,SP,11,Dados até 256kbps,2G,430824
2009,3,SP,11,GSM,2G,18727374
2009,3,SP,11,WCDMA,3G,288548
2009,3,SP,12,CDMA IS 95,2G,208936
2009,3,SP,12,CDMA2000,2G,3081
2009,3,SP,12,Dados > 256kbps,3G,20979
2009,3,SP,12,Dados até 256kbps,2G,14765
2009,3,SP,12,GSM,2G,1679491
2009,3,SP,12,WCDMA,3G,12073
2009,3,SP,13,CDMA IS 95,2G,199309
2009,3,SP,13,CDMA2000,2G,3343
2009,3,SP,13,Dados > 256kbps,3G,11349
2009,3,SP,13,Dados até 256kbps,2G,13576
2009,3,SP,13,GSM,2G,1366663
2009,3,SP,13,WCDMA,3G,11679
2009,3,SP,14,CDMA IS 95,2G,303535
2009,3,SP,14,CDMA2000,2G,4545
2009,3,SP,14,Dados > 256kbps,3G,11658
2009,3,SP,14,Dados até 256kbps,2G,10449
2009,3,SP,14,GSM,2G,1460541
2009,3,SP,14,WCDMA,3G,14190
2009,3,SP,15,CDMA IS 95,2G,241085
2009,3,SP,15,CDMA2000,2G,2961
2009,3,SP,15,Dados > 256kbps,3G,10534
2009,3,SP,15,Dados até 256kbps,2G,4430
2009,3,SP,15,GSM,2G,1147392
2009,3,SP,15,WCDMA,3G,12633
2009,3,SP,16,AMPS,1G,55
2009,3,SP,16,CDMA IS 95,2G,165775
2009,3,SP,16,CDMA2000,2G,2633
2009,3,SP,16,Dados > 256kbps,3G,17761
2009,3,SP,16,Dados até 256kbps,2G,8520
2009,3,SP,16,GSM,2G,2193787
2009,3,SP,16,TDMA,2G,1727
2009,3,SP,16,WCDMA,3G,24605
2009,3,SP,17,AMPS,1G,5
2009,3,SP,17,CDMA IS 95,2G,190714
2009,3,SP,17,CDMA2000,2G,3232
2009,3,SP,17,Dados > 256kbps,3G,15738
2009,3,SP,17,Dados até 256kbps,2G,9511
2009,3,SP,17,GSM,2G,1343646
2009,3,SP,17,TDMA,2G,151
2009,3,SP,17,WCDMA,3G,12447
2009,3,SP,18,CDMA IS 95,2G,209954
2009,3,SP,18,CDMA2000,2G,3447
2009,3,SP,18,Dados > 256kbps,3G,7438
2009,3,SP,18,Dados até 256kbps,2G,4349
2009,3,SP,18,GSM,2G,1152506
2009,3,SP,18,WCDMA,3G,9021
2009,3,SP,19,CDMA IS 95,2G,488923
2009,3,SP,19,CDMA2000,2G,8760
2009,3,SP,19,Dados > 256kbps,3G,43090
2009,3,SP,19,Dados até 256kbps,2G,91678
2009,3,SP,19,GSM,2G,3814437
2009,3,SP,19,WCDMA,3G,51873
2009,3,TO,63,CDMA IS 95,2G,53468
2009,3,TO,63,CDMA2000,2G,1112
2009,3,TO,63,Dados > 256kbps,3G,10793
2009,3,TO,63,Dados até 256kbps,2G,2705
2009,3,TO,63,GSM,2G,783034
2009,3,TO,63,WCDMA,3G,10514
2009,4,AC,68,CDMA IS 95,2G,41140
2009,4,AC,68,CDMA2000,2G,469
2009,4,AC,68,Dados > 256kbps,3G,7310
2009,4,AC,68,Dados até 256kbps,2G,1414
2009,4,AC,68,GSM,2G,417592
2009,4,AC,68,WCDMA,3G,9142
2009,4,AL,82,AMPS,1G,70
2009,4,AL,82,Dados > 256kbps,3G,13822
2009,4,AL,82,Dados até 256kbps,2G,9355
2009,4,AL,82,GSM,2G,2021544
2009,4,AL,82,TDMA,2G,10315
2009,4,AL,82,WCDMA,3G,5919
2009,4,AM,92,CDMA IS 95,2G,145562
2009,4,AM,92,CDMA2000,2G,1685
2009,4,AM,92,Dados > 256kbps,3G,18155
2009,4,AM,92,Dados até 256kbps,2G,13285
2009,4,AM,92,GSM,2G,1961870
2009,4,AM,92,WCDMA,3G,23589
2009,4,AM,97,CDMA IS 95,2G,2237
2009,4,AM,97,CDMA2000,2G,14
2009,4,AM,97,Dados > 256kbps,3G,51
2009,4,AM,97,Dados até 256kbps,2G,56
2009,4,AM,97,GSM,2G,87610
2009,4,AM,97,WCDMA,3G,185
2009,4,AP,96,CDMA IS 95,2G,28182
2009,4,AP,96,CDMA2000,2G,350
2009,4,AP,96,Dados > 256kbps,3G,2404
2009,4,AP,96,Dados até 256kbps,2G,2958
2009,4,AP,96,GSM,2G,410256
2009,4,AP,96,WCDMA,3G,3491
2009,4,BA,71,CDMA IS 95,2G,187747
2009,4,BA,71,CDMA2000,2G,6086
2009,4,BA,71,Dados > 256kbps,3G,43653
2009,4,BA,71,Dados até 256kbps,2G,53975
2009,4,BA,71,GSM,2G,3957612
2009,4,BA,71,TDMA,2G,6558
2009,4,BA,71,WCDMA,3G,29149
2009,4,BA,73,CDMA IS 95,2G,106851
2009,4,BA,73,CDMA2000,2G,1190
2009,4,BA,73,Dados > 256kbps,3G,7547
2009,4,BA,73,Dados até 256kbps,2G,3284
2009,4,BA,73,GSM,2G,1194929
2009,4,BA,73,TDMA,2G,1401
2009,4,BA,73,WCDMA,3G,4149
2009,4,BA,74,CDMA IS 95,2G,52613
2009,4,BA,74,CDMA2000,2G,533
2009,4,BA,74,Dados > 256kbps,3G,1948
2009,4,BA,74,Dados até 256kbps,2G,1067
2009,4,BA,74,GSM,2G,524660
2009,4,BA,74,TDMA,2G,1352
2009,4,BA,74,WCDMA,3G,1385
2009,4,BA,75,CDMA IS 95,2G,156529
2009,4,BA,75,CDMA2000,2G,1587
2009,4,BA,75,Dados > 256kbps,3G,9864
2009,4,BA,75,Dados até 256kbps,2G,5723
2009,4,BA,75,GSM,2G,1777864
2009,4,BA,75,TDMA,2G,4410
2009,4,BA,75,WCDMA,3G,5798
2009,4,BA,77,CDMA IS 95,2G,97368
2009,4,BA,77,CDMA2000,2G,1265
2009,4,BA,77,Dados > 256kbps,3G,6821
2009,4,BA,77,Dados até 256kbps,2G,3244
2009,4,BA,77,GSM,2G,785772
2009,4,BA,77,TDMA,2G,1562
2009,4,BA,77,WCDMA,3G,3723
2009,4,CE,85,AMPS,1G,80
2009,4,CE,85,Dados > 256kbps,3G,40519
2009,4,CE,85,Dados até 256kbps,2G,35795
2009,4,CE,85,GSM,2G,3758030
2009,4,CE,85,TDMA,2G,14191
2009,4,CE,85,WCDMA,3G,12008
2009,4,CE,88,AMPS,1G,81
2009,4,CE,88,Dados > 256kbps,3G,3793
2009,4,CE,88,Dados até 256kbps,2G,3767
2009,4,CE,88,GSM,2G,1645279
2009,4,CE,88,TDMA,2G,18475
2009,4,CE,88,WCDMA,3G,909
2009,4,DF,61,CDMA IS 95,2G,233297
2009,4,DF,61,CDMA2000,2G,8579
2009,4,DF,61,Dados > 256kbps,3G,77993
2009,4,DF,61,Dados até 256kbps,2G,37490
2009,4,DF,61,GSM,2G,3472691
2009,4,DF,61,WCDMA,3G,77587
2009,4,ES,27,CDMA IS 95,2G,384536
2009,4,ES,27,CDMA2000,2G,5175
2009,4,ES,27,Dados > 256kbps,3G,26249
2009,4,ES,27,Dados até 256kbps,2G,13915
2009,4,ES,27,GSM,2G,2129051
2009,4,ES,27,WCDMA,3G,27028
2009,4,ES,28,CDMA IS 95,2G,97694
2009,4,ES,28,CDMA2000,2G,763
2009,4,ES,28,Dados > 256kbps,3G,2434
2009,4,ES,28,Dados até 256kbps,2G,961
2009,4,ES,28,GSM,2G,338471
2009,4,ES,28,WCDMA,3G,4528
2009,4,GO,62,CDMA IS 95,2G,285276
2009,4,GO,62,CDMA2000,2G,4251
2009,4,GO,62,Dados > 256kbps,3G,31859
2009,4,GO,62,Dados até 256kbps,2G,26820
2009,4,GO,62,GSM,2G,3191147
2009,4,GO,62,WCDMA,3G,41493
2009,4,GO,64,AMPS,1G,13
2009,4,GO,64,CDMA IS 95,2G,101248
2009,4,GO,64,CDMA2000,2G,1247
2009,4,GO,64,Dados > 256kbps,3G,8058
2009,4,GO,64,Dados até 256kbps,2G,3255
2009,4,GO,64,GSM,2G,1065026
2009,4,GO,64,TDMA,2G,936
2009,4,GO,64,WCDMA,3G,7981
2009,4,MA,98,CDMA IS 95,2G,45841
2009,4,MA,98,CDMA2000,2G,541
2009,4,MA,98,Dados > 256kbps,3G,7800
2009,4,MA,98,Dados até 256kbps,2G,14766
2009,4,MA,98,GSM,2G,1572097
2009,4,MA,98,WCDMA,3G,7613
2009,4,MA,99,CDMA IS 95,2G,35279
2009,4,MA,99,CDMA2000,2G,486
2009,4,MA,99,Dados > 256kbps,3G,1613
2009,4,MA,99,Dados até 256kbps,2G,825
2009,4,MA,99,GSM,2G,694337
2009,4,MA,99,WCDMA,3G,2493
2009,4,MG,31,CDMA2000,2G,2565
2009,4,MG,31,Dados > 256kbps,3G,54743
2009,4,MG,31,Dados até 256kbps,2G,197733
2009,4,MG,31,GSM,2G,6624678
2009,4,MG,31,TDMA,2G,165933
2009,4,MG,31,WCDMA,3G,21846
2009,4,MG,32,Dados > 256kbps,3G,8109
2009,4,MG,32,Dados até 256kbps,2G,4385
2009,4,MG,32,GSM,2G,1423179
2009,4,MG,32,TDMA,2G,40017
2009,4,MG,32,WCDMA,3G,454
2009,4,MG,33,Dados > 256kbps,3G,3562
2009,4,MG,33,Dados até 256kbps,2G,1293
2009,4,MG,33,GSM,2G,1115014
2009,4,MG,33,TDMA,2G,31749
2009,4,MG,33,WCDMA,3G,526
2009,4,MG,34,AMPS,1G,201
2009,4,MG,34,Dados > 256kbps,3G,26757
2009,4,MG,34,Dados até 256kbps,2G,7164
2009,4,MG,34,GSM,2G,1912814
2009,4,MG,34,TDMA,2G,37875
2009,4,MG,34,WCDMA,3G,5051
2009,4,MG,35,AMPS,1G,3
2009,4,MG,35,Dados > 256kbps,3G,8406
2009,4,MG,35,Dados até 256kbps,2G,3979
2009,4,MG,35,GSM,2G,2013047
2009,4,MG,35,TDMA,2G,76082
2009,4,MG,35,WCDMA,3G,2405
2009,4,MG,37,AMPS,1G,9
2009,4,MG,37,Dados > 256kbps,3G,4970
2009,4,MG,37,Dados até 256kbps,2G,3051
2009,4,MG,37,GSM,2G,1040818
2009,4,MG,37,TDMA,2G,50474
2009,4,MG,37,WCDMA,3G,398
2009,4,MG,38,Dados > 256kbps,3G,4396
2009,4,MG,38,Dados até 256kbps,2G,3243
2009,4,MG,38,GSM,2G,1335351
2009,4,MG,38,TDMA,2G,79700
2009,4,MG,38,WCDMA,3G,232
2009,4,MS,67,AMPS,1G,180
2009,4,MS,67,CDMA IS 95,2G,237829
2009,4,MS,67,CDMA2000,2G,3898
2009,4,MS,67,Dados > 256kbps,3G,23990
2009,4,MS,67,Dados até 256kbps,2G,57843
2009,4,MS,67,GSM,2G,1948176
2009,4,MS,67,TDMA,2G,498
2009,4,MS,67,WCDMA,3G,27834
2009,4,MT,65,CDMA IS 95,2G,145729
2009,4,MT,65,CDMA2000,2G,2689
2009,4,MT,65,Dados > 256kbps,3G,21642
2009,4,MT,65,Dados até 256kbps,2G,6712
2009,4,MT,65,GSM,2G,1297587
2009,4,MT,65,WCDMA,3G,22023
2009,4,MT,66,CDMA IS 95,2G,131260
2009,4,MT,66,CDMA2000,2G,2002
2009,4,MT,66,Dados > 256kbps,3G,7885
2009,4,MT,66,Dados até 256kbps,2G,2578
2009,4,MT,66,GSM,2G,921706
2009,4,MT,66,WCDMA,3G,10788
2009,4,PA,91,CDMA IS 95,2G,122523
2009,4,PA,91,CDMA2000,2G,1322
2009,4,PA,91,Dados > 256kbps,3G,20563
2009,4,PA,91,Dados até 256kbps,2G,20400
2009,4,PA,91,GSM,2G,2798770
2009,4,PA,91,WCDMA,3G,16008
2009,4,PA,93,CDMA IS 95,2G,35681
2009,4,PA,93,CDMA2000,2G,445
2009,4,PA,93,Dados > 256kbps,3G,1081
2009,4,PA,93,Dados até 256kbps,2G,824
2009,4,PA,93,GSM,2G,365985
2009,4,PA,93,WCDMA,3G,2928
2009,4,PA,94,CDMA IS 95,2G,58181
2009,4,PA,94,CDMA2000,2G,660
2009,4,PA,94,Dados > 256kbps,3G,5842
2009,4,PA,94,Dados até 256kbps,2G,2835
2009,4,PA,94,GSM,2G,717412
2009,4,PA,94,WCDMA,3G,6444
2009,4,PB,83,AMPS,1G,69
2009,4,PB,83,Dados > 256kbps,3G,14528
2009,4,PB,83,Dados até 256kbps,2G,14117
2009,4,PB,83,GSM,2G,2244248
2009,4,PB,83,TDMA,2G,16361
2009,4,PB,83,WCDMA,3G,6715
2009,4,PE,81,AMPS,1G,99
2009,4,PE,81,Dados > 256kbps,3G,56382
2009,4,PE,81,Dados até 256kbps,2G,82609
2009,4,PE,81,GSM,2G,5569867
2009,4,PE,81,TDMA,2G,17194
2009,4,PE,81,WCDMA,3G,22951
2009,4,PE,87,AMPS,1G,26
2009,4,PE,87,Dados > 256kbps,3G,2675
2009,4,PE,87,Dados até 256kbps,2G,2282
2009,4,PE,87,GSM,2G,1059383
2009,4,PE,87,TDMA,2G,12337
2009,4,PE,87,WCDMA,3G,551
2009,4,PI,86,AMPS,1G,65
2009,4,PI,86,Dados > 256kbps,3G,9633
2009,4,PI,86,Dados até 256kbps,2G,6296
2009,4,PI,86,GSM,2G,1245940
2009,4,PI,86,TDMA,2G,4969
2009,4,PI,86,WCDMA,3G,2954
2009,4,PI,89,AMPS,1G,25
2009,4,PI,89,Dados > 256kbps,3G,1154
2009,4,PI,89,Dados até 256kbps,2G,853
2009,4,PI,89,GSM,2G,247098
2009,4,PI,89,TDMA,2G,908
2009,4,PI,89,WCDMA,3G,143
2009,4,PR,41,AMPS,1G,1588
2009,4,PR,41,CDMA IS 95,2G,216278
2009,4,PR,41,CDMA2000,2G,6024
2009,4,PR,41,Dados > 256kbps,3G,50806
2009,4,PR,41,Dados até 256kbps,2G,80014
2009,4,PR,41,GSM,2G,2843846
2009,4,PR,41,TDMA,2G,12973
2009,4,PR,41,WCDMA,3G,46147
2009,4,PR,42,AMPS,1G,332
2009,4,PR,42,CDMA IS 95,2G,66995
2009,4,PR,42,CDMA2000,2G,635
2009,4,PR,42,Dados > 256kbps,3G,7821
2009,4,PR,42,Dados até 256kbps,2G,2152
2009,4,PR,42,GSM,2G,923911
2009,4,PR,42,TDMA,2G,8274
2009,4,PR,42,WCDMA,3G,5672
2009,4,PR,43,AMPS,1G,651
2009,4,PR,43,CDMA IS 95,2G,106602
2009,4,PR,43,CDMA2000,2G,2003
2009,4,PR,43,Dados > 256kbps,3G,8704
2009,4,PR,43,Dados até 256kbps,2G,54539
2009,4,PR,43,GSM,2G,1299900
2009,4,PR,43,TDMA,2G,8723
2009,4,PR,43,WCDMA,3G,12038
2009,4,PR,44,AMPS,1G,1240
2009,4,PR,44,CDMA IS 95,2G,78829
2009,4,PR,44,CDMA2000,2G,1323
2009,4,PR,44,Dados > 256kbps,3G,5910
2009,4,PR,44,Dados até 256kbps,2G,3730
2009,4,PR,44,GSM,2G,1353438
2009,4,PR,44,TDMA,2G,8949
2009,4,PR,44,WCDMA,3G,6863
2009,4,PR,45,AMPS,1G,790
2009,4,PR,45,CDMA IS 95,2G,69899
2009,4,PR,45,CDMA2000,2G,1041
2009,4,PR,45,Dados > 256kbps,3G,6126
2009,4,PR,45,Dados até 256kbps,2G,2745
2009,4,PR,45,GSM,2G,816725
2009,4,PR,45,TDMA,2G,5115
2009,4,PR,45,WCDMA,3G,5908
2009,4,PR,46,AMPS,1G,262
2009,4,PR,46,CDMA IS 95,2G,37731
2009,4,PR,46,CDMA2000,2G,357
2009,4,PR,46,Dados > 256kbps,3G,1377
2009,4,PR,46,Dados até 256kbps,2G,712
2009,4,PR,46,GSM,2G,315338
2009,4,PR,46,TDMA,2G,3910
2009,4,PR,46,WCDMA,3G,1576
2009,4,RJ,21,CDMA IS 95,2G,970738
2009,4,RJ,21,CDMA2000,2G,31373
2009,4,RJ,21,Dados > 256kbps,3G,186682
2009,4,RJ,21,Dados até 256kbps,2G,90876
2009,4,RJ,21,GSM,2G,10753569
2009,4,RJ,21,WCDMA,3G,136909
2009,4,RJ,22,CDMA IS 95,2G,338565
2009,4,RJ,22,CDMA2000,2G,7363
2009,4,RJ,22,Dados > 256kbps,3G,21847
2009,4,RJ,22,Dados até 256kbps,2G,5810
2009,4,RJ,22,GSM,2G,1579187
2009,4,RJ,22,WCDMA,3G,18758
2009,4,RJ,24,CDMA IS 95,2G,165341
2009,4,RJ,24,CDMA2000,2G,2355
2009,4,RJ,24,Dados > 256kbps,3G,13221
2009,4,RJ,24,Dados até 256kbps,2G,4983
2009,4,RJ,24,GSM,2G,1208685
2009,4,RJ,24,WCDMA,3G,9024
2009,4,RN,84,AMPS,1G,22
2009,4,RN,84,Dados > 256kbps,3G,18389
2009,4,RN,84,Dados até 256kbps,2G,13726
2009,4,RN,84,GSM,2G,2290307
2009,4,RN,84,TDMA,2G,8668
2009,4,RN,84,WCDMA,3G,6620
2009,4,RO,69,CDMA IS 95,2G,83830
2009,4,RO,69,CDMA2000,2G,768
2009,4,RO,69,Dados > 256kbps,3G,12760
2009,4,RO,69,Dados até 256kbps,2G,3395
2009,4,RO,69,GSM,2G,1068140
2009,4,RO,69,WCDMA,3G,12798
2009,4,RR,95,CDMA IS 95,2G,21291
2009,4,RR,95,CDMA2000,2G,321
2009,4,RR,95,Dados > 256kbps,3G,3564
2009,4,RR,95,Dados até 256kbps,2G,930
2009,4,RR,95,GSM,2G,236549
2009,4,RR,95,WCDMA,3G,3103
2009,4,RS,51,CDMA IS 95,2G,602012
2009,4,RS,51,CDMA2000,2G,10767
2009,4,RS,51,Dados > 256kbps,3G,123398
2009,4,RS,51,Dados até 256kbps,2G,52489
2009,4,RS,51,GSM,2G,4578425
2009,4,RS,51,TDMA,2G,47
2009,4,RS,51,WCDMA,3G,105446
2009,4,RS,53,AMPS,1G,41
2009,4,RS,53,CDMA IS 95,2G,48058
